Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
Chr10-anno1.g28860.t1	36	140	7935809559.45	8310590655.585	13767748290.07	24943758175.191	11250885011	9590132923.166	6428287274.86	5953360761.37	12301901156.6	20576620267.941	10420650956	8385238130.45
Chr10-anno1.g28877.t1	10	20	164886140.98	108354410.887	3770256257.14	7787312339	941093322	600560645.72	0	0	1516106783.74	6501653426	42476076	89724421.47
Chr10-anno1.g28890.t1	1	1	0	0	41084853.14	197365040.4	0	11091955.41	0	0	0	197365040.4	0	0
Chr10-anno1.g28891.t1	34	114	13282056443.06	10668330625.21	5780233738.782	10075459461.8	1084205400	422747408.238	12903571196.26	10154821377.15	3604772974.88	7144183665.04	0	0
Chr10-anno1.g28977.t1	1	2	0	0	0	0	115433472	104621900	0	0	0	0	115433472	104621900
Chr10-anno1.g29056.t1	6	8	26208757.245	0	418782301.33	889191356.14	230318400	163041895	0	0	187081212.01	793772074.8	0	0
Chr10-anno1.g29202.t1	36	95	98709835.962	198902408.024	2855698849.47	6315873797.81	43276277492	31459063894.26	0	0	1891915451.44	2433096223.92	39214918628	29192717976.96
Chr10-anno1.g29236.t1	3	3	12973435.36	28061740.18	126882600.93	123924043.62	13802108	11074157.88	0	0	77182377.91	45989104.06	0	0
Chr10-anno1.g29307.t1	1	1	16199111	11412204.5	0	114274397.8	3606652.75	0	0	0	0	114274397.8	0	0
Chr10-anno1.g29364.t1	4	15	10344812535.8	8328777660.28	1128624287.9	777815536.241	39326880	182494528.22	10344812535.8	8328777660.28	1057178555	0	39326880	0
Chr10-anno1.g29379.t1	1	2	0	79292889.92	16154564.43	23203353.05	0	0	0	79292889.92	0	0	0	0
Chr10-anno1.g29392.t1	1	4	6531443106	6792854725	1375983289	0	0	0	6531443106	6792854725	1375983289	0	0	0
Chr10-anno1.g29527.t1	2	3	0	0	164058545.82	218787828.74	0	54589261.72	0	0	164058545.82	92364183.04	0	0
Chr10-anno1.g29611.t1	1	1	0	13287362.43	45304120.57	38653197.17	0	0	0	0	45304120.57	0	0	0
Chr10-anno1.g29715.t1	3	3	51989984.82	15118131.18	192448412.12	309788372.96	0	0	0	0	168320405.8	287746142.13	0	0
Chr10-anno1.g29745.t1	1	1	0	0	51316407.09	114454316.9	8465282	0	0	0	51316407.09	0	0	0
Chr10-anno1.g29747.t1	9	25	2489122924.54	2002868540.02	1796321753.31	1775175933.41	112869992	140484064.714	2205667603.34	1411208498.12	1444584298.29	901423154.94	0	0
Chr10-anno1.g29758.t1	2	3	677341148.9	601372476.2	13344732.99	0	18996522	0	562017353.1	264763775.6	0	0	0	0
Chr10-anno1.g29827.t1	19	30	92451293.977	265647968.102	321845164.52	363362957.89	3625358742	3329511191.45	0	0	0	0	3221236100	1796818779.26
Chr10-anno1.g29882.t1	10	32	785835040.216	1705423266.52	1088745807.22	531042946.28	79336549	148761109.71	641839413.34	1664368816	653661512.31	223542622.08	0	0
Chr10-anno1.g29939.t1	9	33	5288576098.91	4871262986.11	2026314603.74	2495069756.67	116752696	214041134.42	5202528942.91	4871262986.11	940324428.8	2341774191.38	33111436	0
Chr10-anno1.g29972.t1	1	3	25311872.65	0	33224497.69	60422898.93	0	0	25311872.65	0	33224497.69	60422898.93	0	0
Chr10-anno1.g30027.t1	4	5	0	18335514.74	87517063.8866	199724484.21	571331904	456556331.3	0	0	87101584.66	143856246.72	0	0
Chr10-anno1.g30096.t1	7	11	16427749.92	0	6078697582.91	6879740772	146129663.5	90233839.1	0	0	5620911403.01	6778022381.3	0	0
Chr10-anno1.g30209.t1	1	1	0	0	160613048.1	363536792.2	112318816	173075327.3	0	0	0	0	0	173075327.3
Chr10-anno1.g30244.t1	5	8	57904986.69	153447931	146389124.28	8362397.772	1184016344	1679589217.79	0	0	0	0	995724440	1584227771.2
Chr10-anno1.g30267.t1	2	3	0	0	273684837	187630784.7	12552898	0	0	0	273684837	90062363.84	0	0
Chr10-anno1.g30286.t1	15	46	190624274.73	149173275.11	473134824.62	1634902338.29	10625712888	13230354123.31	0	0	137729397.56	496691880.3	10453221358	13230354123.31
Chr10-anno1.g30308.t1	3	4	113299889.43	117473563.03	22246448.44	91246310.49	25277542	0	31083547.31	95904061.7	0	53013314.11	0	0
Chr10-anno1.g30488.t1	9	25	0	24588440.939	190202294.23	169493466.61	3359377328	4176225445.8	0	0	97265661.34	51146676.51	3359377328	4176225445.8
Chr10-anno1.g31091.t1	2	5	79904953.99	230666291.8	154575818.59	248228376.48	14929704	23727514.67	79904953.99	230666291.8	72449338.09	0	0	0
Chr10-anno1.g31135.t1	8	21	58914744.19	76098276.223	5082540502.34	8380296004.8	683364530	773125536.44	0	0	5082540502.34	7982558987.1	530349896	487717346.9
Chr10-anno1.g31224.t1	1	1	0	0	29819576.16	33776914.84	24481092	0	0	0	0	0	24481092	0
Chr10-anno1.g31258.t1	8	8	0	16942274.01	206370662.88	2613802518.9	110640892	87859032.29	0	0	0	2613802518.9	0	0
Chr10-anno1.g31297.t1	7	23	4790834472.02	3718615867.4	871521499.9	1077407360.24	61039287	66772159.777	4790834472.02	3718615867.4	633775884.4	759637561.5	0	0
Chr10-anno1.g31304.t1	17	50	2868368257.75	4308935390.55	3083719005.51	1230854308.81	8171246931	8072740123.91	2593235633.96	4098505640.95	1880511058	897217598.03	74526200	2909044277.16
Chr10-anno1.g31334.t1	1	1	0	0	100117376.4	25775032.22	30628282	0	0	0	100117376.4	0	0	0
Chr10-anno1.g31439.t1	2	3	119386655.13	105889267.59	33629827.56	0	15893829	0	74219400.12	105889267.59	0	0	0	0
Chr10-anno1.g31462.t1	3	4	106130392	77525495.78	19090411.848	67403470.21	0	64465397.28	83762368.51	55192042.88	0	0	0	0
Chr10-anno1.g31507.t1	1	2	45544243.99	39264399.36	0	0	77325128	0	45544243.99	39264399.36	0	0	0	0
Chr10-anno1.g31517.t1	4	5	244901571.32	97758462.99	420365020.07	852413258.98	64174664	85702843.92	0	0	0	852413258.98	0	85702843.92
Chr10-anno1.g31570.t1	1	5	1599915.892	851060.2252	6725358.24	2992980.111	50666654.25	59777181.85	0	0	0	0	50666654.25	59777181.85
Chr10-anno1.g31577.t1	5	15	1122288462.93	1673095925.5	443748692.3	286982608.8	156456064	306716607.78	726604219.4	1673095925.5	199069221.1	176665121.6	156456064	0
Chr10-anno1.g31610.t1	1	1	0	64702226.21	0	0	107527592	111846224.1	0	0	0	0	0	111846224.1
Chr10-anno1.g31613.t1	1	1	19065984.48	19979067.14	37091635.72	0	10497620	11945201.61	0	0	0	0	0	11945201.61
Chr10-anno1.g31632.t1	1	2	0	0	0	0	134810080	196453267.1	0	0	0	0	134810080	196453267.1
Chr10-anno1.g31636.t1	11	22	0	175046587.1	20874787.74	118778243.04	2859143732	2515406614.29	0	0	0	0	2340878992	2265775877.19
Chr10-anno1.g31646.t1	6	13	0	0	94412530.1	183543288.05	392465349	351699357.4	0	0	74886540.97	144216631.93	346408989	316129343.72
Chr10-anno1.g31715.t1	1	5	135616511	190243896.4	98103912.18	221745111	19379912	26576558.06	135616511	190243896.4	98103912.18	221745111	0	26576558.06
Chr10-anno1.g31743.t1	7	17	233383387.5	211102076.54	9010655156.6	9997309786.7	9491433456	5223315973.07	71954229.96	211102076.54	8812740392.9	8750113403.7	363955200	2036763106
Chr10-anno1.g31750.t1	8	12	405964041.87	1178084280.87	767949182.12	854204817.35	157317852	48681784.626	0	0	701087979.18	854204817.35	0	0
Chr10-anno1.g31753.t1	1	1	0	0	0	43838250.24	253940032	231609991.4	0	0	0	43838250.24	0	0
Chr10-anno1.g31892.t1	9	28	0	0	186383797.8	103750474.8	10708161756	12643606350.85	0	0	58721360.7	103750474.8	10708161756	12643606350.85
Chr10-anno1.g31934.t1	24	80	117733967.237	426641495.307	1300762422.79	4441715967.269	46952766175	44804136343.82	0	0	845093745.2	2309015868.4	40524072615	38252382415.29
Chr10-anno1.g32015.t1	2	3	69681620.71	0	200652770.02	376052436.9	10444168	0	0	0	200652770.02	183387932.1	0	0
Chr10-anno1.g32034.t1	15	28	67339110.154	41743789.84	330671781.084	191560405.63	5251819644	5789048300.01	0	0	0	0	4082174368	4415116533.81
Chr10-anno1.g32038.t1	1	2	7795871.157	0	179715564.9	375770785	9945884	6402798.598	0	0	179715564.9	375770785	0	0
Chr10-anno1.g32043.t1	27	90	215591627.589	428371755.94	1619515617.39	3616996194.42	47214493025	44491215627.104	12797030.33	0	762295595.5	2034598264.8	44036313312	44488222213.23
Chr10-anno1.g32048.t1	2	4	13020460.59	0	196599219.32	94968053.59	11949389	9609569.681	0	0	196599219.32	55984385.46	0	9609569.681
Chr10-anno1.g32050.t1	1	1	0	0	52824050.97	88587105.4	0	0	0	0	52824050.97	0	0	0
Chr10-anno1.g32051.t1	23	69	17199136622.15	18000576902.56	11876380631.72	15346059324.33	649636692	1113730220.615	12489257536.51	10982825244.76	9035271080.61	13059068980.14	88856104	218206885.2
Chr10-anno1.g32056.t1	19	42	105022824.21	77735081.26	9845332985.5	12853876162.49	1460602510	1239757699.81	0	0	7090710907.8	11110306284	930042864	338512452.23
Chr10-anno1.g32075.t1	2	3	0	19525877.19	65575994.58	464568368.4	122038472	81406540.97	0	0	55247741.07	464568368.4	0	0
Chr10-anno1.g32086.t1	1	4	28197623.95	11228764	2291186554	2515042111	103918456	122098315.8	0	0	2291186554	2515042111	103918456	122098315.8
Chr10-anno1.g32107.t1	7	9	546963593.001	4995448.217	657427888.93	1306440601.6	153874192	208115390.94	0	0	280991915.09	1110186536.26	0	0
Chr10-anno1.g32121.t1	16	34	2782000512.74	3917130574.318	2920850392.5	2574573865.34	144728882	172848901.77	1843544971.34	3784369004.14	1569164143.66	1623475200.3	54879762	0
Chr10-anno1.g32145.t1	1	1	0	0	0	0	352690560	377939781.6	0	0	0	0	352690560	0
Chr10-anno1.g32185.t1	20	53	23690781.62	53280215.78	662548662.77	2510335450.46	21039776401	18536875369.03	0	0	236824887.67	1031591619.6	16275779537	15660777290.13
Chr10-anno1.g32190.t1	1	4	0	0	87962845.66	206243112.6	0	0	0	0	87962845.66	206243112.6	0	0
Chr10-anno1.g32193.t1	2	2	0	30550883.98	69865350.31	139430645.12	0	0	0	0	69865350.31	59089643.79	0	0
Chr10-anno1.g32198.t1	2	9	125255854.52	243902944.2	104949797.72	0	32797656	59984341.07	125255854.52	243902944.2	48233703.48	0	32797656	59984341.07
Chr10-anno1.g32249.t1	5	6	3790318330.9	121894421.2	131406926.72	130092380.3	559181060	338407128.13	0	0	0	0	492667720	139909919.41
Chr10-anno1.g32421.t1	1	1	0	0	0	0	24060234	0	0	0	0	0	24060234	0
Chr10-anno1.g32430.t1	2	2	33359597.88	0	79100499.69	199006400.13	0	8548308.556	0	0	42643501.55	98853870.63	0	0
Chr10-anno1.g32446.t1	10	15	95005102.31	40607146.22	2206675006.17	1874371828.81	11658950	159490974.73	0	0	2206675006.17	1021690539.05	0	0
Chr10-anno1.g32466.t1	3	5	0	0	0	0	127924768	98710702.57	0	0	0	0	127924768	98710702.57
Chr10-anno1.g32471.t1	2	5	154512520.03	147315306.53	266672286.41	226553972.49	0	4898771.829	99760709.77	147315306.53	266672286.41	0	0	0
Chr10-anno1.g32474.t1	1	1	0	0	46230711.72	0	0	0	0	0	46230711.72	0	0	0
Chr10-anno1.g32491.t1	1	1	0	0	0	0	28016090	43910478.66	0	0	0	0	0	43910478.66
Chr10-anno1.g32532.t1	5	9	0	9148390.36	923723011.53	1441027685.5	219976936	333146292.59	0	0	882688558.01	1441027685.5	42234696	0
Chr10-anno1.g32539.t1	11	27	76317411.95	20659540.68	4980546822.59	5531189411.95	727262846	214071777.81	0	0	2130017709.69	5473307815.63	423070306	100959872.9
Chr10-anno1.g32576.t1	1	1	67929653.46	115741018	0	0	17364708	0	0	115741018	0	0	0	0
Chr10-anno1.g32583.t1	29	43	207039715.545	131035452.12	447047192.46	360248950.359	6032386620	4999859830.688	0	0	0	0	4448029194	3370370578.18
Chr10-anno1.g32588.t1	13	49	8910479841.6	15042194876.3	6274607779.57	3317937211.55	914469184	561182800.292	5933446521.35	13616625119.3	5442173660.79	2416642092.71	204844520	278391796.79
Chr10-anno1.g32626.t1	9	16	51502057.31	15947098.994	0	85806727.15	1919795070	1895526578.17	0	0	0	0	1919795070	1589274100.54
Chr10-anno1.g32639.t1	4	7	0	458138.4346	369425285.5512	275564408.41	125592735	108700025.76	0	0	56945594.13	93587343.41	102828753	80325030.62
Chr10-anno1.g32675.t1	1	1	0	0	0	49953242.3	0	0	0	0	0	49953242.3	0	0
Chr10-anno1.g32696.t1	1	5	0	6800442.58	486711533.8	272624229.1	108061332	87896918.48	0	0	486711533.8	272624229.1	0	87896918.48
Chr10-anno1.g32706.t1	2	3	17539701.73	12287395.39	1243530133.5	888804755.2	88680696	8220931.877	0	0	1243530133.5	714074797.6	0	0
Chr10-anno1.g32734.t1	2	2	0	0	180534838.25	131270170.3	116603236	67696323.18	0	0	86055319.23	0	72114512	0
Chr10-anno1.g32742.t1	6	10	0	9106792.891	99103681.55	581495975.5	643313084	647706623.86	0	0	0	0	643313084	478204268.35
Chr10-anno1.g32750.t1	12	17	28703852188.75	228922987.34	1487006318.11	20510192644.55	157264124	171740264.18	0	0	538205595	20465964827.1	0	0
Chr10-anno1.g32759.t1	7	11	839218772.3	844909430.9	227057487.81	342346630	91575766	0	470696283.28	526028249.08	117890026.3	111581400.4	0	0
Chr10-anno2.g31226.t1	10	21	1652218727	1041948879.3	5182255447.3	2714029984	269414362	176645098.82	0	0	4680647453.9	1810832677.8	56834912	129237836.34
Chr10-anno2.g31268.t1	2	5	128109920.04	135994205.361	229184958.4	231956656.6	45332469	19154503.53	118103201.2	0	229184958.4	231956656.6	0	0
Chr10-anno2.g31374.t1	6	14	233846391.1	352559173.26	255576024.79	362061774.94	2300386523	3058865703.8	0	0	0	53258778.93	2291248472	2227668846.3
Chr10-anno2.g31402.t1	1	2	0	0	0	181082695.8	0	0	0	0	0	181082695.8	0	0
Chr10-anno2.g31418.t1	2	4	0	0	707634546.7	415658355.9	242761560	79450585.59	0	0	383522606.8	415658355.9	0	27707096.27
Chr10-anno2.g31778.t1	3	4	60981667.01	0	87926789	90874285.5	50834588	44557850.75	0	0	87926789	50537565.85	0	0
Chr10-anno2.g32744.t1	1	1	0	0	0	0	50652712	53916889.36	0	0	0	0	50652712	0
Chr10-anno2.g32798.t1	1	1	46796023.11	65111303.37	0	0	51383216	17484316.19	0	0	0	0	51383216	0
Chr10-anno2.g32944.t1	6	11	0	0	1096740212.96	2779664827.7	115873888	21183740.08	0	0	680019311.8	2779664827.7	115873888	0
Chr10-anno2.g33387.t1	18	52	8704952623.69	9555934537.39	12159613161.764	13925684990.2	1065841601	891550627.06	7005220435.29	6745482363.66	6996171726.1	3611729136.1	114279544	468062068.56
Chr10-anno2.g33806.t1	2	3	0	0	81789473.82	133797904.91	0	4927892.635	0	0	81789473.82	60971690.06	0	0
Chr10-anno2.g34038.t1	1	1	0	0	152193813.6	284286866.2	0	0	0	0	152193813.6	0	0	0
Chr10-anno2.g34575.t1	1	1	47360296.62	0	0	59830362.78	0	0	0	0	0	59830362.78	0	0
Chr10-anno2.g35296.t1	4	6	110544893.55	261289324.41	157121779.02	50933222.884	0	11279434.84	32767577.84	261289324.41	0	0	0	0
Chr10-anno2.g35547.t1	4	5	56059250.86	38706189.52	326756459.54	818266788.6	21627982	54585350.49	0	0	230319994.3	545444779.5	0	0
Chr10-anno2.g35674.t1	3	7	0	0	650506150.32	1882705140.1	63786881	42694699.85	0	0	582076456.6	1882705140.1	34270564	0
Chr10-anno2.g36016.t1	14	86	87205090837.63	84704387483.29	34991220262.3	51568328939.2	2581056329	903096582.7	75003842306.1	84704387483.29	25596628854.3	51568328939.2	2069438528	253277271.14
Chr10-anno2.g36094.t1	8	24	5974981126.73	4077306274.31	2317015379.2	1183224914.89	112016824	875667674.09	5974981126.73	4077306274.31	2194499060.6	1118709855.94	0	0
Chr10-anno2.g36211.t2	4	8	341105650.53	509007288.44	243265692.2	165198360.66	75751478	171526890.8	341105650.53	509007288.44	101031475.6	0	0	0
Chr10-anno2.g36227.t1	9	17	58726337.344	0	239019407.08	1633696877.1	5680841560	4354721201.22	0	0	0	0	1571827272	4271537254.75
Chr10-anno2.g36261.t1	1	1	0	0	51877182.77	41920671.55	0	0	0	0	51877182.77	0	0	0
Chr10-anno2.g36315.t1	5	10	0	0	134880147.81	593310907.5	7629137949	8080858608.85	0	0	0	0	7620175328	8034194961.18
Chr10-anno2.g36412.t1	6	12	359944145.62	558537637.9	438399418.97	519262095.1	41999705	43402934.04	181620712.7	558537637.9	438399418.97	317132989.2	0	0
Chr10-anno2.g36420.t1	1	1	0	17203295.41	58483385.79	106430871.9	0	0	0	0	0	106430871.9	0	0
Chr10-anno2.g36519.t1	1	1	0	0	63711946.76	0	0	0	0	0	63711946.76	0	0	0
Chr10-anno2.g36535.t1	12	29	1965640436.4	1960786631.89	2791944102.3	3405587976	311108117	420805290.92	1069225359.98	1740148771.14	959636685	2029406882.8	78922930	311339054.08
Chr10-anno2.g36678.t1	4	8	1032772622	1191918531.5	331656814.85	874410362.12	0	0	456040614	690310760.8	325268279.77	0	0	0
Chr10-anno2.g36762.t1	6	9	997998.5704	57726242.48	27933027.775	61012443.6002	2176553763.5	2271318528.59	0	0	0	0	1918754547.5	1934365033.7
Chr10-anno2.g36822.t1	1	2	37114960.88	40437181.34	38717898.45	0	0	0	37114960.88	0	38717898.45	0	0	0
Chr10-anno2.g36928.t1	2	2	0	0	0	0	111926664	237330228.2	0	0	0	0	111926664	100948299.3
Chr10-anno2.g36981.t1	2	2	0	20593390.62	0	130041025.7	0	0	0	20593390.62	0	130041025.7	0	0
Chr10-anno2.g36982.t1	4	5	242847588.17	220525847.66	228784748.28	299662682.14	27037692	17482502.17	174513601.91	51715808.94	160236328.6	114918139.2	0	0
Chr10-anno2.g36984.t1	3	7	0	0	0	27358972.63	515429248	382663229.34	0	0	0	0	515429248	68457724.24
Chr10-anno2.g36992.t1	1	1	0	0	0	0	55790020	29413960.1	0	0	0	0	0	29413960.1
Chr10-anno2.g37054.t1	9	12	276876309.93	1121450318.87	1553752352.09	4951782523.38	65720732	57974650.4	0	0	283592764.67	4951782523.38	0	0
Chr10-long_reads1.PB.5090.1	6	8	288561166.97	451532260.5	629797474.7	1640908302.36	83352850.5	175141476.34	0	0	427614814.6	979515385.96	0	0
Chr10-long_reads1.PB.5102.1	2	3	10648397.27	47210774.55	0	0	363678176	478600923.6	10648397.27	47210774.55	0	0	0	0
Chr10-long_reads1.PB.5105.1	2	2	0	0	202513154.54	333765351.4	0	0	0	0	0	333765351.4	0	0
Chr10-long_reads1.PB.5146.1	9	13	537598429.01	269815296.33	849445049.94	844938451.4	90765494.75	67860453.23	424545097.14	0	581525482.42	489804433	0	0
Chr10-long_reads1.PB.5189.1	4	10	0	13071326.06	899055614	1919711834.9	246135200	247714645.03	0	0	899055614	1919711834.9	63593072	154707688.81
Chr10-long_reads1.PB.5233.1	1	1	26160688.17	29105437.45	0	28364458.93	0	0	0	29105437.45	0	0	0	0
Chr10-long_reads1.PB.5253.1	2	2	0	0	121263687.88	151803034.57	0	0	0	0	92605076.69	52973767.28	0	0
Chr10-long_reads1.PB.5259.3	7	8	0	0	531883297.47	733265634.2	0	24967459.583	0	0	260414126.53	599891387.39	0	0
Chr10-long_reads1.PB.5278.1	45	125	15050443802.802	28021586794.52	15538505717.42	5322814532.87	4464904870.3	904855145.903	11646993649.57	25218658043.31	12520154177.62	2489456970.68	85533706	85883491.01
Chr10-long_reads1.PB.5290.2	9	26	0	22098160.46	2029256237.61	1463965118.3	389616828	1394362842.94	0	22098160.46	2029256237.61	1463965118.3	216030556	1157271060.22
Chr10-long_reads1.PB.5309.1	19	30	114353547.791	108543611.996	2503440183.47	3497799721.94	8538134220	10215651009.059	0	0	1381782789.7	2435296787.34	186764732	152012219.68
Chr10-long_reads1.PB.5326.3	1	1	0	0	0	61649711.89	0	0	0	0	0	61649711.89	0	0
Chr10-long_reads1.PB.5343.1	2	2	0	0	71570827.74	148231570.55	0	0	0	0	37190191.75	76113264.51	0	0
Chr10-long_reads1.PB.5398.2	3	6	0	0	172245514.22	429210292.8	0	0	0	0	172245514.22	429210292.8	0	0
Chr10-long_reads1.PB.5416.1	1	1	0	0	0	28765469.22	33673072	6778823.502	0	0	0	0	33673072	0
Chr10-long_reads1.PB.5443.1	1	2	0	0	0	0	84079792	32554991.34	0	0	0	0	84079792	32554991.34
FUN_000347-T1	2	3	42192646.34	10042353.38	70802675.44	55035956.63	12893414	12356880.06	42192646.34	0	70802675.44	0	0	0
FUN_000445-T1	1	1	145838497	0	18421962.78	0	0	0	145838497	0	0	0	0	0
FUN_000529-T1	10	52	370786788.3	169874046.521	1644289049.48	4719426298.8	71271741237.5	62410438466.7	0	0	743418835.8	2238642648	71271741237.5	62306374842.3
FUN_000793-T1	6	10	238969996.18	348955268.194	198544291.01	157090531.2	101220864	32587916.67	158544916.39	319619704.754	152058213.24	0	0	0
FUN_000900-T1	1	1	66584647.59	19129311.59	19571716.45	0	0	0	0	0	19571716.45	0	0	0
FUN_000928-T1	2	8	3322026218	1224901432.2	321935036.8	266570000.92	1834195024	1410931652.4	3322026218	165466778.2	131091833.8	0	1213583504	1410931652.4
FUN_002055-T1	2	2	0	0	251160817.3	75077787.87	0	0	0	0	132167008.8	75077787.87	0	0
FUN_002087-T1	11	12	6482662.691	0	602492359.57	675827383.24	76718541	64078675.489	0	0	500165276.4	319836151.81	0	0
FUN_002196-T1	19	45	25417746.23	145548979.67	349122674.763	324817737.373	9014623156	9549432034.08	0	0	53748840	44724559.08	7850676764	9056182804.98
FUN_002427-T1	2	2	0	216988310.72	0	29385250.52	311567776	422887187.5	0	0	0	0	311567776	0
FUN_002437-T1	2	3	0	0	42133568.13	109367168.89	29045626	0	0	0	0	109367168.89	0	0
FUN_002453-T1	1	1	181173443.9	263037122	65520208.28	0	0	27060495.76	0	263037122	0	0	0	0
FUN_002613-T1	1	1	0	0	0	0	15984271	10996909.04	0	0	0	0	15984271	0
FUN_002789-T1	35	58	1734366035.518	430086159.6335	24281990932.28	565020064.02	3733512826	3241738497.834	21529002.91	41590012.91	22357136299.36	0	2059181494	1467240091.43
FUN_002879-T1	1	1	0	0	68955120.05	0	0	0	0	0	68955120.05	0	0	0
FUN_002922-T1	1	2	35718104.61	0	30584335.3	48873480.8	0	0	0	0	30584335.3	48873480.8	0	0
FUN_003034-T1	14	113	93270529869.302	128232083381.469	92178315136.868	63929780990.73	6693880288.5	7988815569.56	83314568192.602	125302653062.369	79053366743.7	54089766067.73	5349628322	7079100747.5
FUN_003066-T1	15	31	151690269.292	149985830.66	318934670.12	1083668572.43	3615028966	3004511349.91	0	0	0	152242793.4	2846697790	2595153823.4
FUN_003128-T1	1	1	0	0	0	0	29986424	155716576.7	0	0	0	0	0	155716576.7
FUN_003467-T1	16	50	4272980893.67	6349129742.93	3313429311.59	1869639119.18	321669827	109591209.45	4057102666.57	4919172311.03	2679946889.8	1489221134.55	0	39897044.2
FUN_003721-T1	1	1	0	0	40470854.92	99810540.78	0	7834464.544	0	0	40470854.92	0	0	0
FUN_003891-T1	3	5	0	0	203164972.17	344653511.71	27323890	91841787.41	0	0	151632155.8	344653511.71	0	0
FUN_003893-T1	3	4	0	0	0	0	290987808	172258508.22	0	0	0	0	290987808	40250819.62
FUN_004078-T1	6	13	742724846.34	625448981.06	1606179995.61	1200123833.1	2336223121	80430101.3	689746123.5	625448981.06	366490037.59	36499850.85	0	0
FUN_004102-T1	15	45	718767853.65	335192437.041	25350689216.4	2369624347.037	2287530201	2098492231.788	314868834.16	71469933.76	25350689216.4	1620144763.2	1321613504	1506406935.1
FUN_004130-T1	1	2	198319755.5	96604988.72	107825275.9	71333991.36	0	13316773.96	198319755.5	96604988.72	0	0	0	0
FUN_004284-T1	5	20	973166454.06	1728366451.8	998094759.29	2276769690.2	163777953	1006643762.3	38947203.26	654630784.8	537457316.5	1751184353.3	144419925.5	1006643762.3
FUN_004371-T1	2	2	64235670.38	26658472.6	1909734285.2	646035448.2	14400009	7210538.281	0	0	1791604652	310134338.7	0	0
FUN_004374-T1	10	63	59502804.9	74031199.35	1223837091.041	2161962221.4	17432584172	29858686030	40027343.95	0	1207023551.7	2161962221.4	17432584172	25573274275
