Checked,Protein_FDR_Confidence,Master,Accession,Description,q-value,Sum_PEP_Score,Coverage_percent,Peptides,PSMs,UniquePeptides,Aas,MW,calc_pI,Score_Sequest_HT,Num_Peptides,RazorPeptides,Abundance_cp1,Abundance_cp2,Abundance_mt1,Abundance_mt2,Abundance_lf1,Abundance_lf2,Found_cp1,Found_cp2,Found_mt1,Found_mt2,Found_lf1,Found_lf2,ProteinGroups,Modifications
FALSE,High,Master Protein,Sconica_v3_08901-RA,Sconica_v3_08901-RA,0,225.48,50,18,65,18,363,39.3,8.63,227.02,18,0,230235683,566762485.2,434579779.2,1032764063,84688442.09,218636730.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr07-anno2.g65359.t1,Chr07-anno2.g65359.t1,0,225.296,45,11,44,5,330,36,5.64,185.64,11,0,413731.4531,140042.0938,57049035,117961338.4,6525579.25,17214806.5,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr01-anno1.g64421.t1,Chr01-anno1.g64421.t1,0,225.221,58,18,77,4,224,25.7,5.58,227.51,18,17,24435014.84,109079827.4,1949102435,3687200204,255582723,544491537.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_44928-RA,Sconica_v3_44928-RA,0,225.165,53,23,54,23,511,55,6.96,177.81,23,0,22082727.3,22581817.17,32525002.8,91930632.63,771323251.7,515645634.8,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_24209-RA,Sconica_v3_24209-RA,0,224.953,44,27,75,5,453,51.6,9.96,201.35,27,24,22201378.95,54169500.29,105422814.1,346797341.7,996768689.4,1503176748,Peak Found,Peak Found,Peak Found,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_04958-RA,Sconica_v3_04958-RA,0,224.889,42,29,46,29,691,75.1,6.96,144.16,29,0,10523686.18,33697137.31,250629582.5,583445084.3,45127649.38,80258610.94,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_57381-RA,Sconica_v3_57381-RA,0,224.887,67,19,54,9,265,30,9.82,193.85,19,0,592396.6719,1398248.531,17186063.19,64716901.94,62007425.19,154409147.3,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_17570-RA,Sconica_v3_17570-RA,0,224.731,66,9,68,9,213,21.9,6.43,325.07,9,0,1177860844,892171560.2,450997512.8,1027496338,1292525204,1982654820,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_55991-RA,Sconica_v3_55991-RA,0,224.571,57,17,86,17,215,23.9,9.61,293.66,17,0,887150949.2,817717092.4,181018784.7,156769345.6,1583533934,1680542166,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_48107-RA,Sconica_v3_48107-RA,0,224.317,85,23,69,23,215,23.5,4.81,220.34,23,0,16855684.94,40764013.69,78217417.11,112161655.1,456942029.9,1749075222,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_13645-RA,Sconica_v3_13645-RA,0,224.238,47,23,45,23,535,59.2,8.7,150.8,23,0,47235969.05,116269310.2,589503275.7,393534971.1,50222924.56,52127989.13,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,Acetyl [N-Term]
FALSE,High,Master Protein,Chr04-anno2.g30692.t1,Chr04-anno2.g30692.t1,0,223.3,66,19,103,19,308,33.5,9.28,285.43,19,0,539444134.2,326765814.5,176527895.8,218202196.9,762421972.4,452504289.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_09610-RA,Sconica_v3_09610-RA,0,223.216,38,15,63,15,635,68.9,6.39,227,15,0,314340416.2,360334288.2,159879640.7,277002836,322456338.6,227524423.8,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_41315-RA,Sconica_v3_41315-RA,0,223.198,57,25,98,7,465,51.3,9.04,250.74,25,19,455034556.4,377406387.8,255230187.3,323290978,617599592.9,418600175.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr06-long_reads1.PB.3127.1,Chr06-long_reads1.PB.3127.1,0,222.686,53,30,56,30,659,74.1,5.53,159.97,30,0,14725182.05,20096622.25,127100869.6,280871623.4,37358364.56,56309365.88,High,High,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Chr10-anno1.g32051.t1,Chr10-anno1.g32051.t1,0,221.836,52,22,70,22,439,47.9,7.03,230.06,22,0,297267758.7,324922276.8,111601991,1776490820,594324634.3,1056935291,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr01-anno1.g61721.t1,Chr01-anno1.g61721.t1,0,220.841,70,32,74,30,434,47.1,5.9,199.95,32,2,24748101.37,39319834.89,63927190.94,142488536.9,810824103.3,1962845748,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_24728-RA,Sconica_v3_24728-RA,0,220.482,27,15,51,3,464,53.2,8.41,181.27,15,16,61107339.22,28342612.64,627832398.3,910291648,57881664.57,124362823.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr06-anno2.g51656.t1,Chr06-anno2.g51656.t1,0,220.328,41,29,98,3,603,64.1,6.38,301.2,29,0,1740677.75,353954.0625,,3425693.25,3322315.75,5527901.875,High,High,Not Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_42351-RA,Sconica_v3_42351-RA,0,219.847,64,19,38,19,343,37.2,9.47,138.22,19,0,14622218.38,2581877.07,326190587.7,446923059.1,96924787.91,162617143.1,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr09-long_reads1.PB.5033.1,Chr09-long_reads1.PB.5033.1,0,219.658,46,25,56,15,526,57.8,5.68,176.05,25,9,19271062.92,8333098.523,355293434.9,954107212.9,39669324.03,85506741.5,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,FUN_006716-T1,FUN_006716-T1,0,219.551,35,15,111,2,182,20.2,11.6,349.19,15,16,844505471.2,912951483,2287669576,1353776774,1689125160,3077480486,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr06-long_reads1.PB.3119.1,Chr06-long_reads1.PB.3119.1,0,219.46,30,24,56,24,912,98.7,6.44,156.01,24,0,113342909.7,77530245.25,78753560.47,78951572.17,139794662.1,235350029.5,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_36917-RA,Sconica_v3_36917-RA,0,218.942,48,18,47,14,373,40.1,5.86,156.99,18,0,2484439.781,746354.7344,170079899.7,102154387.8,87813714.31,61205928.75,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_02490-RA,Sconica_v3_02490-RA,0,218.932,53,20,53,20,440,49.2,6.54,182.93,20,0,118727937.3,151983945,313543490,649793334.3,38151545.7,107511097.6,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr08-anno1.g34782.t1,Chr08-anno1.g34782.t1,0,218.585,46,13,25,13,260,28.7,4.69,142.34,13,0,6016551,11289299.19,160964915.8,369967880,12462570.38,145562886.5,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_29162-RA,Sconica_v3_29162-RA,0,217.994,60,15,50,15,313,34.8,7.06,188.97,15,0,127946280.3,73984219.41,152246370.4,311837491,92460497.44,53690313.75,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr01-anno1.g63118.t1,Chr01-anno1.g63118.t1,0,217.841,50,18,54,18,418,46,5.85,171.58,18,0,328955725.8,150006632.1,244535316.4,179228662.4,220575563.5,128122079.3,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,Chr07-anno1.g1347.t1,Chr07-anno1.g1347.t1,0,217.515,44,9,137,9,274,29.4,8.25,451.1,9,0,3525367914,5077253027,157374998.1,487782919.9,3946029341,5308589711,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_46879-RA,Sconica_v3_46879-RA,0,216.793,57,21,55,5,445,50.1,4.82,172.6,21,0,,84542493.69,4146242.781,5473552.75,33050120.5,37124388.75,Not Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr08-anno1.g39494.t1,Chr08-anno1.g39494.t1,0,216.712,84,14,50,13,212,23.7,5.96,188.13,14,0,6290472.695,5320594.68,90649755.16,207202168.9,832129324.8,65043570.25,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_12042-RA,Sconica_v3_12042-RA,0,215.531,76,23,44,23,308,34.4,6.65,163.74,23,0,38368348.47,29223052.77,199538118.8,456786144.8,90548567.59,234686212.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_47249-RA,Sconica_v3_47249-RA,0,215.259,45,17,57,17,383,40.4,8.66,189.05,17,0,49732089.51,54012255.34,222225256,478135498.3,197476390.4,182656543,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_23712-RA,Sconica_v3_23712-RA,0,214.816,49,25,52,24,403,46.2,8.6,163.08,25,1,11382765.73,12199459.77,234765091.9,556255868.7,27301717.57,55317843.21,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-long_reads1.PB.2531.3,Chr05-long_reads1.PB.2531.3,0,214.598,29,21,35,21,890,97.7,5.12,129.39,21,0,72036926.73,73370637.94,85069835.25,117704252.9,151824469.8,272580309.8,Peak Found,Peak Found,Peak Found,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Chr08-long_reads1.PB.4317.1,Chr08-long_reads1.PB.4317.1,0,214.477,26,24,52,8,953,104.7,6.96,162.98,24,0,32363378.56,13538345.63,10116776.38,18150496.38,26312629.5,25463702.5,Peak Found,Peak Found,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_29228-RA,Sconica_v3_29228-RA,0,214.403,66,18,73,18,371,41,6.43,242.69,18,0,600855018,707488084.5,51835740.84,122973553.3,1305450472,1110140700,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr01-anno1.g63408.t1,Chr01-anno1.g63408.t1,0,214.267,54,18,134,14,229,24.6,9.36,406.34,18,4,4454109904,3650996276,326043641.1,216730104.5,5088354791,6561713385,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno2.g73625.t1,Chr05-anno2.g73625.t1,0,214.099,63,18,54,18,338,37.5,5.74,180.72,18,0,18646262.91,21541086.29,109564329.1,90986878,367596985.8,657603709.4,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,plastid_psbD,plastid_psbD,0,214.096,29,9,141,9,353,39.5,5.74,496.59,9,0,5128544696,5074093560,168421796.7,307313790.7,6413203757,6077364762,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30415-RA,Sconica_v3_30415-RA,0,213.995,51,23,107,23,326,36.8,7.91,306.33,23,0,596277824.1,611685108.1,427779899.3,174458601.6,729509791.7,955374965,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_22058-RA,Sconica_v3_22058-RA,0,213.914,55,24,47,24,475,53.1,5.73,139.42,24,0,63594039.06,69376421.53,1675244259,170528822.6,362592279.1,839523384.7,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr08-anno1.g34581.t1,Chr08-anno1.g34581.t1,0,213.49,42,20,46,20,563,59.7,6.65,151.21,20,0,13463338.73,16580496,164528131.6,430522245.8,296718759.7,438742041.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_09966-RA,Sconica_v3_09966-RA,0,213.482,43,20,67,16,508,56.6,8.82,205.33,20,5,136479268.9,104767511.6,35981952.19,57957156.91,205081408.9,105612961.4,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g8318.t1,Chr05-anno1.g8318.t1,0,213.082,62,14,104,1,103,11.4,11.47,321.32,14,0,7206030.781,13124338.75,20444881.75,,24164828.75,5438743.5,High,High,High,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_33868-RA,Sconica_v3_33868-RA,0,212.665,48,31,54,30,723,79,8.62,155.65,31,1,14623799.42,13942100.92,231250674.3,489049245.1,161562879.9,354241983.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_19153-RA,Sconica_v3_19153-RA,0,211.339,71,15,62,15,154,17.1,10.15,225.64,15,0,89268257.55,111573487.8,701102394.9,2131147589,88577843.19,225257689.2,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_39869-RA,Sconica_v3_39869-RA,0,211.114,50,18,72,18,322,35,8.21,223.75,18,0,383702105,388489839.9,42993188.78,96180336,539076684,505338478.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30576-RA,Sconica_v3_30576-RA,0,210.785,48,30,90,15,691,77.7,8.94,253.94,30,16,255390270.7,319233338.3,56665670.05,27174011.5,507741514.3,446013128.1,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_53208-RA,Sconica_v3_53208-RA,0,210.621,45,22,63,7,470,53.3,5.44,181.21,22,20,27691492.36,177767113,119384128.3,253969521.6,565889601.9,1199164621,Not Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_36967-RA,Sconica_v3_36967-RA,0,210.183,35,15,55,6,627,70.3,5.92,175.09,15,0,,,733568244.6,309350524.9,1624733.375,,Not Found,Not Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_28514-RA,Sconica_v3_28514-RA,0,209.961,64,16,56,16,358,38,7.11,212.26,16,0,105268751.3,73542339.2,532271243.8,1233239467,50484670.41,93446618.31,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_05900-RA,Sconica_v3_05900-RA,0,209.959,45,13,40,13,390,42.8,8.28,139.64,13,0,19017281.25,44725600.55,19179465.64,96711260.06,320462232.4,836187710.9,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr10-anno1.g32185.t1,Chr10-anno1.g32185.t1,0,209.476,65,21,53,21,388,42,8.78,162.03,21,0,4087970.945,1649165.375,542589781,1155867434,39377139.91,154123156.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,plastid_atpF,plastid_atpF,0,209.456,55,16,132,16,184,21,8.15,397.89,16,0,3528973933,3395793029,538548260,825180533.6,4040203759,6008165999,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_48641-RA,Sconica_v3_48641-RA,0,209.206,47,23,94,4,485,53.2,6.3,255.8,23,0,1694187.5,2113178.625,3569344.742,9209731,177768710,98703661.88,Peak Found,Peak Found,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g10833.t1,Chr05-anno1.g10833.t1,0,208.087,65,16,40,16,231,25.5,5.01,161.7,16,0,186257.5938,17513584.74,179238654.5,439303973.3,4323787.125,32427781.13,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_17776-RA,Sconica_v3_17776-RA,0,207.622,63,15,83,15,310,33.4,7.44,296.59,15,0,581219102.8,460966361.9,114647365.1,165070413.5,996205707,965481553.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr02-anno1.g22695.t1,Chr02-anno1.g22695.t1,0,207.322,63,13,46,1,169,19,6.55,168.26,13,0,,,21642070,33112678,,,Not Found,Not Found,High,Peak Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr07-anno1.g5978.t1,Chr07-anno1.g5978.t1,0,207.315,45,20,65,1,435,49.4,5.5,185.32,20,5,1558053.883,2104039.766,916437.9375,2818750.688,106136295.5,175751314,Not Found,Not Found,Not Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Chr03-anno1.g57156.t1,Chr03-anno1.g57156.t1,0,206.972,53,20,59,15,419,47.1,7.96,160.14,20,5,26681528.3,31525977.41,490181937.5,564310109.8,626474524.6,3092023821,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr03-long_reads1.PB.1349.5,Chr03-long_reads1.PB.1349.5,0,205.936,22,38,72,3,1703,192.5,5.49,196.48,38,0,239773.9844,413787.4844,,1333208.75,7583395.375,9789978,Peak Found,Peak Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30570-RA,Sconica_v3_30570-RA,0,205.873,53,19,66,19,466,50.4,6.73,229.75,19,0,263454428.8,252265956.3,19578731.92,41419492.19,408649610.2,607360537.6,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g12863.t1,Chr05-anno1.g12863.t1,0,205.086,51,26,37,25,523,60,8.1,123.51,26,1,8381612.406,27559173.5,209090645.6,340337309,57649743.14,68453112.08,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr03-anno1.g54256.t1,Chr03-anno1.g54256.t1,0,204.8,85,13,77,11,172,18,8.34,257.09,13,0,31080647.34,39986824.91,490845333.5,893102882.8,1377021803,1244835321,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr10-anno1.g28789.t1,Chr10-anno1.g28789.t1,0,204.545,43,23,33,23,709,78.4,7.72,127.73,23,0,26971802.59,13086955.83,27953384.11,8269128.891,193258533.9,228098853.3,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_51646-RA,Sconica_v3_51646-RA,0,204.11,61,21,62,6,303,34.4,9.36,228.45,21,1,191219459.3,210455992.2,16046843.38,41441224.94,134280746.8,165141492,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_06585-RA,Sconica_v3_06585-RA,0,203.02,72,22,82,21,324,36.2,8.56,237.93,22,1,76340912.3,104122459,138096616.4,297362966.4,675264903,410175634.2,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_38288-RA,Sconica_v3_38288-RA,0,202.875,34,24,46,1,821,91.1,5.24,132.32,24,0,,,,1358248.25,7397392.25,12339329.25,Not Found,Not Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr03-anno1.g57655.t1,Chr03-anno1.g57655.t1,0,202.843,39,23,53,23,565,62.5,7.17,149.78,23,0,19284636.48,5891055.391,228010052.4,654978856.4,174897920.8,263087866.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_58350-RA,Sconica_v3_58350-RA,0,202.729,42,19,89,4,426,47.1,6.99,262.28,19,0,11955639.11,5994660.406,54268959.75,77635324,70826813.5,31248496.5,Peak Found,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,FUN_038565-T1,FUN_038565-T1,0,202.498,40,11,88,3,345,38.4,7.9,317.67,11,8,958745002.6,2301631406,122765591.8,85565987.31,1322570919,2195090516,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr07-anno1.g4846.t1,Chr07-anno1.g4846.t1,0,202.406,40,13,59,9,254,28.4,7.96,190.77,13,5,2226524.5,12862574.2,743545104.8,2028550224,120368452.7,140555415.7,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,FUN_003034-T1,FUN_003034-T1,0,201.391,38,14,112,14,419,46.1,6.98,411.43,14,0,2418320408,1649503437,321508640.2,592404790,3134567412,2943114100,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_28850-RA,Sconica_v3_28850-RA,0,201.377,69,20,60,10,265,30,9.79,180.37,20,10,5643850.313,23095320.75,101592267.4,186063969.2,719078229.1,1057486162,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g6483.t1,Chr05-anno1.g6483.t1,0,201.333,41,13,82,1,377,41.7,5.49,259.91,13,0,1490272.375,702144.875,1806462.375,4153418.25,866108.1875,,Peak Found,Peak Found,High,High,Peak Found,Not Found,1,
FALSE,High,Master Protein,FUN_012227-T1,FUN_012227-T1,0,201.217,74,21,48,21,296,32.1,6.32,158.82,21,0,7879801.766,11525097.73,424723426.3,690074337.8,22735665.53,53248130.69,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_16040-RA,Sconica_v3_16040-RA,0,201.121,55,15,74,13,319,33.4,9.31,242.29,15,3,143976210.1,93490559.78,329630925,263228727.7,268848086.1,148806740.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,FUN_009941-T1,FUN_009941-T1,0,200.469,33,28,64,28,987,108.2,5.48,185.54,28,0,130770681.6,161250947.4,30512463.11,109917405.6,168101098.8,87802010.25,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,Chr02-anno2.g9805.t1,Chr02-anno2.g9805.t1,0,200.133,62,14,96,14,211,23.2,6.25,357.4,14,0,2067423681,2089795036,110683955.1,209016130.3,1450136959,2321346732,High,High,High,High,High,High,1,
FALSE,High,Master Protein,FUN_026458-T1,FUN_026458-T1,0,199.758,32,28,53,28,1014,108.2,7.3,157.05,28,0,148881752.6,113116951.8,37994919.52,77673030.38,108852168.9,64375037.81,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_25567-RA,Sconica_v3_25567-RA,0,199.17,56,19,60,19,378,42.5,8.18,163.98,19,0,208804113.3,279699787.7,588807810.2,715302604.9,233593409.8,342435855.4,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_26680-RA,Sconica_v3_26680-RA,0,198.93,34,11,54,11,326,36.2,5.35,195.32,11,0,359697515.6,395701880.9,16884390.19,141516220.9,374776763.3,453331793.8,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_18374-RA,Sconica_v3_18374-RA,0,198.819,43,15,55,2,341,37.6,5.47,179.41,15,0,,82443.54688,3850408.063,11866996.94,32471690,41237533,Not Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_23050-RA,Sconica_v3_23050-RA,0,198.298,48,15,89,13,404,42.5,8.19,289.95,15,0,317856765.9,298068544.5,281775442.1,254952293.5,458202257.7,831275891.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_19839-RA,Sconica_v3_19839-RA,0,196.808,71,20,57,8,252,28.6,4.91,167.79,20,12,85843387.25,63127662.88,310771929.4,639677318.7,1169198610,2119519526,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_27610-RA,Sconica_v3_27610-RA,0,196.36,35,16,36,15,422,47,5.45,130.22,16,1,12367910.7,22118624.41,202313544.6,411599672.6,43544893.5,76091787.25,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_24743-RA,Sconica_v3_24743-RA,0,196.158,43,31,69,31,777,84.2,6.6,191.72,31,0,181195258.6,119649157.5,63436662.78,79184346.13,243964834.8,228519990.4,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30766-RA,Sconica_v3_30766-RA,0,196.055,48,10,44,6,133,14.7,6.18,156.02,10,4,4977894.344,5553745.563,881518312.4,2222446599,68908236.69,55062753,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr03-anno1.g57796.t1,Chr03-anno1.g57796.t1,0,196.02,47,21,71,21,595,65.5,7.56,212.84,21,0,103776625.2,110119008,102787132.8,872478777.7,104011476.2,348621934.3,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr04-anno1.g49801.t1,Chr04-anno1.g49801.t1,0,195.802,40,19,31,14,505,56.7,7.66,111.74,19,5,35929084.97,1760569.375,130606380.3,383389093.4,53165987.5,63825955.75,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_18354-RA,Sconica_v3_18354-RA,0,195.655,68,17,76,16,272,30.1,7.71,251.89,17,1,199025493.3,152857302.7,190601895.8,419479662.3,739266365.2,4119420106,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr03-anno1.g52554.t1,Chr03-anno1.g52554.t1,0,195.055,59,17,68,3,224,25.8,5.55,193.32,17,0,,,50964678.13,144159075.8,891246.4375,2964525.375,Not Found,Not Found,High,High,Peak Found,Peak Found,1,
