Protein,Cp1_noPF,Cp2_noPF,Mt1_noPF,Mt2_noPF,Lf1_noPF,Lf2_noPF
Chr08-anno2.g2138.t1,0,0,0,0,23944047.88,12385126.16
Chr08-anno2.g2242.t1,0,0,836018776,525871234.6,0,0
Chr08-anno2.g2862.t1,0,0,0,0,58995920,0
Chr08-anno2.g2947.t1,0,0,0,0,70188245.6,160032127.7
Chr08-anno2.g3453.t1,0,0,218426000,338020640.8,0,0
Chr08-anno2.g380.t1,0,0,0,0,0,38798606.11
Chr08-anno2.g4053.t1,0,0,0,0,62080407.62,0
Chr08-anno2.g428.t1,0,0,0,0,501576078.2,1072911008
Chr08-anno2.g4336.t1,0,0,20639814,45857503.47,0,0
Chr08-anno2.g4402.t1,0,0,0,0,71062181.33,3870303627
Chr08-anno2.g4561.t1,0,72871183.34,0,0,0,0
Chr08-anno2.g499.t1,0,0,0,0,0,43532787.5
Chr08-anno2.g50.t1,0,0,321746667,132037853.9,0,0
Chr08-anno2.g523.t1,92619338.71,0,0,0,899729306,209009925.7
Chr08-anno2.g568.t1,0,0,0,0,264653116.5,0
Chr08-anno2.g5928.t1,154184762.1,203167838.1,0,0,103374262.3,0
Chr08-anno2.g6040.t1,0,0,0,634336937.5,0,0
Chr08-anno2.g6150.t1,0,0,1227036248,1657226731,0,0
Chr08-anno2.g6461.t1,0,0,0,0,424027024.7,0
Chr08-anno2.g7023.t1,0,0,0,0,227983798.6,182170537.8
Chr08-anno2.g7325.t1,3266638927,3224358612,0,0,1622876866,689238141
Chr08-anno2.g7390.t1,0,0,0,0,81897566.61,0
Chr08-anno2.g7431.t1,130151190.4,867897381.6,0,0,0,0
Chr08-anno2.g7473.t1,690167487.2,971969698.5,0,0,1468890534,653549313
Chr08-anno2.g7560.t1,0,0,0,0,321792216.9,372628552.7
Chr08-anno2.g7582.t1,0,0,0,0,0,122809952.9
Chr08-anno2.g854.t1,0,83808002.81,0,0,0,0
Chr08-anno2.g995.t1,0,0,0,112334327.5,0,0
Chr08-long_reads1.PB.4049.1,0,0,0,0,62694852.42,134838165.5
Chr08-long_reads1.PB.4057.1,0,0,362238600,323111027.9,172503079.4,72812362.55
Chr08-long_reads1.PB.4073.1,446442194.7,46220151.5,0,0,2591618191,3512978566
Chr08-long_reads1.PB.4112.1,14628930.41,0,0,0,0,0
Chr08-long_reads1.PB.4118.1,0,0,0,0,0,72856699.09
Chr08-long_reads1.PB.4124.1,109853071.6,335948068.4,716395141,691759663.3,60739147.52,0
Chr08-long_reads1.PB.4130.1,0,0,127635600,205596892.6,0,0
Chr08-long_reads1.PB.4133.1,0,0,0,0,44384435.46,112590246.4
Chr08-long_reads1.PB.4142.1,0,0,0,0,0,95423203.86
Chr08-long_reads1.PB.4152.1,0,0,0,81179550.12,0,0
Chr08-long_reads1.PB.4175.1,1157399935,944383434.2,0,0,339627372.4,0
Chr08-long_reads1.PB.4180.1,0,0,1446398044,1178698483,0,0
Chr08-long_reads1.PB.4192.1,0,0,21654246,105181127.9,1015094481,451671567.1
Chr08-long_reads1.PB.4219.6,0,0,0,0,247399872.3,258787391.5
Chr08-long_reads1.PB.4247.3,0,0,0,0,350846874.8,211695250.3
Chr08-long_reads1.PB.4256.2,0,0,0,0,0,54064819.67
Chr08-long_reads1.PB.4275.1,0,0,0,0,0,64219227.36
Chr08-long_reads1.PB.4277.1,2805411873,1424325674,911407232,1067498683,1456891570,1661949837
Chr08-long_reads1.PB.4317.1,0,0,0,54378196.92,314229960.2,249725616.6
Chr08-long_reads1.PB.4343.1,0,0,0,0,981215792.9,1416382118
Chr08-long_reads1.PB.4347.4,0,0,0,0,984326887.9,6227888369
Chr08-long_reads1.PB.4419.3,0,0,14763926,0,0,0
Chr08-long_reads1.PB.4457.1,0,0,0,0,37186732.43,51482227.22
Chr08-long_reads1.PB.4491.1,677531889.3,440110171.7,6798500892,6530559708,934972520,1888160402
Chr08-long_reads1.PB.4495.1,0,49621084.58,0,0,161010611.9,34706905.53
Chr08-long_reads1.PB.4499.1,0,0,0,0,72376396.17,1022248531
Chr08-long_reads1.PB.4505.6,0,0,0,0,100390609.3,383286099.8
Chr08-long_reads1.PB.4553.2,2308761609,1011177982,0,0,110753831.8,211160271.3
Chr08-long_reads1.PB.4556.5,0,0,0,0,0,216814886.8
Chr08-long_reads1.PB.4574.3,389011441.6,315493552.2,0,0,56177958.52,0
Chr09-anno1.g39611.t1,0,0,0,0,0,154570818.3
Chr09-anno1.g39730.t1,63776274486,53396672252,1542769664,3278539628,41262379169,38733062795
Chr09-anno1.g39769.t1,0,0,2333427112,1841937715,0,0
Chr09-anno1.g39771.t1,0,0,0,790900114.7,0,0
Chr09-anno1.g39780.t1,0,0,998145576,473065183.6,366878798.7,849927121.6
Chr09-anno1.g39788.t1,0,0,0,0,377259651.7,464204912.1
Chr09-anno1.g39795.t1,0,612442058.7,198389616,74773391.27,707111804.6,1993613107
Chr09-anno1.g39799.t1,0,0,985374436,826459915.4,0,0
Chr09-anno1.g39848.t1,0,0,0,0,75400959.21,0
Chr09-anno1.g39849.t1,6470114881,6743649886,0,0,15446114458,31233679583
Chr09-anno1.g39850.t1,0,315949844.7,0,0,3622105257,4142646976
Chr09-anno1.g39856.t1,2841864379,1485072760,66170888,0,16484090247,18962503820
Chr09-anno1.g39857.t1,0,0,0,0,885611137.3,178583268.8
Chr09-anno1.g39858.t1,13183621090,9425370658,0,23023212.23,11961851663,2093860570
Chr09-anno1.g39979.t1,0,0,22445684,156452950.8,1594964835,1792506830
Chr09-anno1.g39999.t1,1303262766,2256366642,0,0,793529294.2,161933660.2
Chr09-anno1.g40020.t1,0,0,0,0,597085845.1,575711549.1
Chr09-anno1.g40089.t1,0,0,837750512,0,0,0
Chr09-anno1.g40131.t1,0,0,0,0,38718733.35,385684023.7
Chr09-anno1.g40159.t1,0,0,0,0,255021484.1,0
Chr09-anno1.g40169.t1,0,0,85853920,414051477.9,2826695796,2878831684
Chr09-anno1.g40423.t1,0,0,45543528,230329283.4,0,0
Chr09-anno1.g40441.t1,0,0,29531368,0,359249827.2,535255689.4
Chr09-anno1.g40445.t1,0,0,0,0,0,73168754.88
Chr09-anno1.g40494.t1,0,0,210120882,89640360.3,3450123074,634515216.5
Chr09-anno1.g40657.t1,0,0,0,0,581290358.7,0
Chr09-anno1.g40698.t1,0,0,0,0,0,141580967.7
Chr09-anno1.g40702.t1,0,0,0,0,0,85940041.18
Chr09-anno1.g40716.t1,1128085345,1562426203,10412243,0,1028081158,509062340.1
Chr09-anno1.g40754.t1,0,0,6828406066,4533076301,421139846.9,816220254.9
Chr09-anno1.g40803.t1,52196383.31,54112023.62,719747716,0,13382484258,13994263488
Chr09-anno1.g40832.t1,0,0,0,0,209237195,0
Chr09-anno1.g40867.t1,0,0,0,0,572449562.5,972776649.9
Chr09-anno1.g40894.t1,0,0,46399912,49195698.84,0,0
Chr09-anno1.g40923.t1,0,0,0,0,0,166048608.7
Chr09-anno1.g40935.t1,0,0,0,0,72396351.86,344618734.5
Chr09-anno1.g40992.t1,0,0,0,0,21781246.77,0
Chr09-anno1.g41247.t1,58152329.53,69045930.05,0,0,0,202019505
Chr09-anno1.g41440.t1,22427483.23,0,0,0,0,0
Chr09-anno1.g41452.t1,8756552929,8216342202,190576380,2862848224,10200804568,11745674657
Chr09-anno1.g41489.t1,0,0,0,0,194179502,0
Chr09-anno1.g41501.t1,0,0,0,0,0,157319833.6
Chr09-anno1.g41561.t1,0,0,0,186429520.6,0,0
Chr09-anno1.g41575.t1,0,0,0,0,0,100469630.6
Chr09-anno1.g41896.t1,3120922332,1467289277,105903424,30944469.75,1489154022,2900244675
Chr09-anno1.g41920.t1,34172572.46,0,0,0,45330207.26,479422903.9
Chr09-anno1.g41930.t1,239213266.2,206760691,0,0,357712312.8,626764785.8
Chr09-anno1.g41954.t1,0,0,91195448,178565006.7,0,0
Chr09-anno1.g41986.t1,0,0,59226316,0,0,0
Chr09-anno1.g42113.t1,0,0,0,0,68028991.25,76535805.6
Chr09-anno1.g42404.t1,0,0,0,0,50889580.9,0
Chr09-anno1.g42540.t1,0,0,0,0,35743965.01,110009129.9
Chr09-anno1.g42580.t1,0,0,1035941984,1155019390,0,0
Chr09-anno1.g42671.t1,0,0,0,0,517718341.2,0
Chr09-anno1.g42887.t1,0,86126956.03,232702304,0,279048651.8,0
Chr09-anno1.g43234.t1,643498188.6,956499422.4,532862088,629035475.7,1620405021,1910940228
Chr09-anno1.g43265.t1,0,0,0,0,0,73032977.08
Chr09-anno1.g43304.t1,0,0,0,0,0,142212924.3
Chr09-anno1.g43321.t1,0,93829467.56,0,0,0,0
Chr09-anno1.g43559.t1,3052375498,2397818503,0,0,743052903.7,0
Chr09-anno1.g43668.t1,0,0,0,0,0,78206742.13
Chr09-anno1.g43706.t1,0,0,145441028,341649137.2,870934306.7,0
Chr09-anno1.g43836.t1,0,0,0,0,2134786633,696584310.8
Chr09-anno1.g43891.t1,0,72802812.53,0,0,57834810.11,128539452.4
Chr09-anno1.g43943.t1,0,0,0,0,0,106162968.8
Chr09-anno1.g43971.t1,8303827434,15005251891,1123966246,809200966.8,16384774794,5237410871
Chr09-anno1.g43981.t1,0,0,0,0,39693755.02,88315050.14
Chr09-anno1.g44044.t1,459924309.8,175013115.2,0,0,252204940.4,326731271.8
Chr09-anno1.g44084.t1,0,0,0,0,56746560.22,0
Chr09-anno1.g44239.t1,453256310.2,487284477,0,0,196034177.7,0
Chr09-anno1.g44301.t1,0,0,0,0,181319893.4,0
Chr09-anno1.g44302.t1,27829362.74,73171300.27,0,0,21603036.53,0
Chr09-anno1.g44313.t1,63717413.51,38439710.94,320896826,97755106.72,3308392809,2083989646
Chr09-anno1.g44327.t1,0,0,0,0,1819399810,10416730672
Chr09-anno1.g44446.t1,0,0,0,0,60155927.2,327716921.6
Chr09-anno1.g44451.t1,0,0,0,0,96056979.47,139427314.1
Chr09-anno1.g44452.t1,0,0,0,82063389.48,432817635.4,356283332.9
Chr09-anno1.g44495.t1,0,0,281168040,157906257.8,5323585400,5634953208
Chr09-anno1.g44500.t1,0,0,0,0,452187855.8,1238016920
Chr09-anno1.g44553.t1,0,0,0,0,0,3647101233
Chr09-anno1.g44556.t1,372628487.4,513603297.2,57096308,30449106.18,750173085.8,3105028329
Chr09-anno1.g44624.t1,2059105174,4041499297,0,0,899062658.7,129194025.3
Chr09-anno1.g44628.t1,0,0,74825856,0,0,0
Chr09-anno1.g44675.t1,112456805.2,0,0,0,81265531.4,106851758.9
Chr09-anno1.g44707.t1,0,0,0,0,90659891.53,67059546.09
Chr09-anno1.g44725.t1,30334687.41,41434196.95,62871886536,65438713475,607584516.7,1010884183
Chr09-anno1.g44735.t1,22979563.86,29421285.17,836575483,505210220.3,6136818827,7666184254
Chr09-anno1.g44760.t1,0,0,0,0,90669725687,0
Chr09-anno1.g44761.t1,0,0,36947560,0,40300394046,49212069.61
Chr09-anno1.g44773.t1,0,0,19401774,0,5224317983,9173449855
Chr09-anno1.g44818.t1,0,0,0,0,539616308.6,635627420.7
Chr09-anno1.g44828.t1,0,0,0,0,0,1080426949
Chr09-anno1.g44835.t1,0,0,0,0,84207114.82,0
Chr09-anno1.g44863.t1,36812070.05,203700596.3,0,0,0,0
Chr09-anno1.g44899.t1,57484210.61,395867459.9,0,0,0,0
Chr09-anno1.g44911.t1,6339532405,11476200014,92651992,0,1622000643,724389781.7
Chr09-anno1.g44968.t1,0,0,0,14744603.57,1143990168,1402140536
Chr09-anno1.g45083.t1,0,0,2018581632,9425623935,0,0
Chr09-anno1.g45089.t1,0,0,0,0,408716243.5,1291430038
Chr09-anno1.g45096.t1,21858095.34,0,365049736,386670050.1,6435246051,8857585288
Chr09-anno1.g45105.t1,13155260.46,34639316.29,0,0,0,0
Chr09-anno2.g37208.t1,0,0,579781220,440093978.8,0,0
Chr09-anno2.g37217.t1,0,0,48799084,24525407.54,0,0
Chr09-anno2.g37265.t1,34992901.93,0,283072390,313565175.7,5755563447,4464691258
Chr09-anno2.g37328.t1,0,0,0,60349199.68,85394040.46,23716537.11
Chr09-anno2.g37485.t1,0,0,0,0,0,40371959.17
Chr09-anno2.g38020.t1,0,0,0,0,0,129054583.4
Chr09-anno2.g38302.t1,0,0,0,0,406039468.4,1258488442
Chr09-anno2.g38428.t1,0,0,207488632,0,0,0
Chr09-anno2.g39089.t1,0,0,0,0,365802130.3,849765459.6
Chr09-anno2.g39489.t1,22444012.54,0,0,0,0,0
Chr09-anno2.g40155.t1,0,0,0,0,0,31575082.6
Chr09-anno2.g40651.t1,0,0,0,0,160681818.7,507294902.7
Chr09-anno2.g40858.t1,5233614762,5044930592,33594394845,30229691851,4.68E+11,60897946447
Chr09-anno2.g40880.t1,0,0,60766540,0,0,0
Chr09-anno2.g40949.t1,0,0,0,0,0,1667953074
Chr09-anno2.g41454.t1,0,0,0,0,76515478.53,306915485.2
Chr09-anno2.g41484.t1,0,0,71010464,0,0,0
Chr09-anno2.g41982.t1,0,0,0,0,389347516.5,3633895815
Chr09-anno2.g42376.t1,0,0,0,0,147763411,353908846.6
Chr09-anno2.g42487.t1,0,0,0,0,54092573.14,808597963.9
Chr09-anno2.g42615.t1,6495260284,5218330780,0,0,929482124.9,685938539.9
Chr09-anno2.g42712.t1,139293448.6,0,0,0,0,34691565.77
Chr09-anno2.g42839.t1,0,0,0,0,0,58171595.83
Chr09-anno2.g43179.t1,0,0,333677440,529144909,0,439888164.6
Chr09-anno2.g43180.t1,0,0,0,0,151291869.4,0
Chr09-anno2.g43205.t1,0,0,0,0,0,29071270.8
Chr09-anno2.g43317.t1,0,0,147542188,115147088.3,2755753710,2815113983
Chr09-anno2.g43356.t1,29884321.49,306606862.3,32075451656,37276317004,1474710503,1273274187
Chr09-anno2.g43371.t1,134250791.3,285920255.6,0,0,0,0
Chr09-anno2.g43563.t1,722357384.9,359929817.5,5916441008,2271105377,10349530175,607887397.8
Chr09-anno2.g43605.t1,0,0,0,0,216027926.8,157491947.8
Chr09-long_reads1.PB.4666.2,0,0,0,5873260.502,110366869.7,250936346.1
Chr09-long_reads1.PB.4678.1,0,0,0,0,16321065.58,0
Chr09-long_reads1.PB.4693.1,0,0,0,0,75353253.33,0
Chr09-long_reads1.PB.4703.2,608740863.2,975737214.1,0,0,533356409.6,130808938.1
Chr09-long_reads1.PB.4709.1,427045349.5,0,0,0,0,0
Chr09-long_reads1.PB.4724.1,0,0,0,0,0,303924993.7
Chr09-long_reads1.PB.4753.1,0,0,4320430306,4756728596,0,119402516.9
Chr09-long_reads1.PB.4773.1,198438191.8,406747721,0,0,0,0
Chr09-long_reads1.PB.4775.9,0,0,0,0,33294172.47,724863235.2
Chr09-long_reads1.PB.4794.1,0,0,0,0,433075175.4,1330920728
Chr09-long_reads1.PB.4798.5,37262296.85,0,0,0,0,0
Chr09-long_reads1.PB.4820.1,41697440.8,0,231227484,275177954.4,10477824941,18477965601
Chr09-long_reads1.PB.4834.1,564621580.8,0,0,0,0,222872471.1
Chr09-long_reads1.PB.4842.2,0,0,0,0,29775698.22,741169982.2
Chr09-long_reads1.PB.4949.1,0,0,0,0,349768479.9,6104843099
Chr09-long_reads1.PB.4953.3,52727514.01,0,0,0,0,2279131321
Chr09-long_reads1.PB.5009.1,554932427.8,1149198974,1871980148,1937829907,1993672320,1157843697
Chr09-long_reads1.PB.5033.1,0,0,10405480120,6793683840,0,220829423.5
Chr09-long_reads1.PB.5036.1,0,0,0,62983566.64,1441782354,3737551134
Chr09-long_reads1.PB.5059.1,0,0,0,0,0,60459413.4
Chr09-long_reads1.PB.5067.1,65392465.49,39437487.83,0,0,44902946.3,0
Chr10-anno1.g27635.t1,0,0,72433972,33325844.19,103402503.9,0
Chr10-anno1.g27717.t1,0,0,0,0,102251318.3,430404347.3
Chr10-anno1.g27729.t1,0,0,0,0,146792658.3,1296438489
Chr10-anno1.g27741.t1,0,0,0,0,0,52364495.82
Chr10-anno1.g27802.t1,0,0,0,0,48295432.53,257327901.7
Chr10-anno1.g27811.t1,0,0,36820564,0,326771408.9,49907780.11
Chr10-anno1.g27913.t1,0,0,0,0,44322766.27,66058539.4
Chr10-anno1.g27990.t1,1490371679,1597670480,0,0,3710922032,8271198779
Chr10-anno1.g28348.t1,31186113.21,74725817.98,0,0,0,0
Chr10-anno1.g28404.t1,0,0,3518381944,4991985579,181037126.8,353628056.1
Chr10-anno1.g28413.t1,0,0,0,0,72701125.09,749162107.3
Chr10-anno1.g28416.t1,0,0,0,0,471659203.1,1294519698
Chr10-anno1.g28419.t1,0,0,0,0,0,310311455.2
Chr10-anno1.g28461.t1,0,0,0,0,40316130.59,986528394.1
Chr10-anno1.g28462.t1,0,0,0,0,123697516.5,751876339.7
Chr10-anno1.g28541.t1,0,0,0,0,58228838.89,191435687.6
Chr10-anno1.g28562.t1,0,0,59477556,0,1120359820,1690261066
Chr10-anno1.g28575.t1,0,2230778737,0,0,0,0
Chr10-anno1.g28582.t1,0,0,40056940,0,0,0
Chr10-anno1.g28621.t1,0,0,0,0,9528744.407,78274529.09
Chr10-anno1.g28623.t1,0,0,1167634912,1336831017,0,47284443.41
Chr10-anno1.g28670.t1,0,0,884029208,364089055.1,0,0
Chr10-anno1.g28684.t1,0,0,2376205020,1528188413,0,0
Chr10-anno1.g28739.t1,0,0,309742336,0,0,0
Chr10-anno1.g28745.t1,0,0,0,0,217433445,52946545.1
Chr10-anno1.g28757.t1,33448720.68,60237228.44,530717424,558738633.8,5828449464,6871500398
Chr10-anno1.g28789.t1,0,0,0,0,3837472532,3114575004
Chr10-anno1.g28860.t1,6428287275,5953360761,10420650956,8385238130,12301901157,20576620268
Chr10-anno1.g28877.t1,0,0,42476076,89724421.47,1516106784,6501653426
Chr10-anno1.g28890.t1,0,0,0,0,0,197365040.4
Chr10-anno1.g28891.t1,12903571196,10154821377,0,0,3604772975,7144183665
Chr10-anno1.g28977.t1,0,0,115433472,104621900,0,0
Chr10-anno1.g29056.t1,0,0,0,0,187081212,793772074.8
Chr10-anno1.g29202.t1,0,0,39214918628,29192717977,1891915451,2433096224
Chr10-anno1.g29236.t1,0,0,0,0,77182377.91,45989104.06
Chr10-anno1.g29307.t1,0,0,0,0,0,114274397.8
Chr10-anno1.g29364.t1,10344812536,8328777660,39326880,0,1057178555,0
Chr10-anno1.g29379.t1,0,79292889.92,0,0,0,0
Chr10-anno1.g29392.t1,6531443106,6792854725,0,0,1375983289,0
Chr10-anno1.g29527.t1,0,0,0,0,164058545.8,92364183.04
Chr10-anno1.g29611.t1,0,0,0,0,45304120.57,0
Chr10-anno1.g29715.t1,0,0,0,0,168320405.8,287746142.1
Chr10-anno1.g29745.t1,0,0,0,0,51316407.09,0
Chr10-anno1.g29747.t1,2205667603,1411208498,0,0,1444584298,901423154.9
Chr10-anno1.g29758.t1,562017353.1,264763775.6,0,0,0,0
Chr10-anno1.g29827.t1,0,0,3221236100,1796818779,0,0
Chr10-anno1.g29882.t1,641839413.3,1664368816,0,0,653661512.3,223542622.1
Chr10-anno1.g29939.t1,5202528943,4871262986,33111436,0,940324428.8,2341774191
Chr10-anno1.g29972.t1,25311872.65,0,0,0,33224497.69,60422898.93
Chr10-anno1.g30027.t1,0,0,0,0,87101584.66,143856246.7
Chr10-anno1.g30096.t1,0,0,0,0,5620911403,6778022381
Chr10-anno1.g30209.t1,0,0,0,173075327.3,0,0
Chr10-anno1.g30244.t1,0,0,995724440,1584227771,0,0
Chr10-anno1.g30267.t1,0,0,0,0,273684837,90062363.84
Chr10-anno1.g30286.t1,0,0,10453221358,13230354123,137729397.6,496691880.3
Chr10-anno1.g30308.t1,31083547.31,95904061.7,0,0,0,53013314.11
Chr10-anno1.g30488.t1,0,0,3359377328,4176225446,97265661.34,51146676.51
Chr10-anno1.g31091.t1,79904953.99,230666291.8,0,0,72449338.09,0
Chr10-anno1.g31135.t1,0,0,530349896,487717346.9,5082540502,7982558987
Chr10-anno1.g31224.t1,0,0,24481092,0,0,0
Chr10-anno1.g31258.t1,0,0,0,0,0,2613802519
Chr10-anno1.g31297.t1,4790834472,3718615867,0,0,633775884.4,759637561.5
Chr10-anno1.g31304.t1,2593235634,4098505641,74526200,2909044277,1880511058,897217598
Chr10-anno1.g31334.t1,0,0,0,0,100117376.4,0
Chr10-anno1.g31439.t1,74219400.12,105889267.6,0,0,0,0
Chr10-anno1.g31462.t1,83762368.51,55192042.88,0,0,0,0
Chr10-anno1.g31507.t1,45544243.99,39264399.36,0,0,0,0
Chr10-anno1.g31517.t1,0,0,0,85702843.92,0,852413259
Chr10-anno1.g31570.t1,0,0,50666654.25,59777181.85,0,0
Chr10-anno1.g31577.t1,726604219.4,1673095926,156456064,0,199069221.1,176665121.6
Chr10-anno1.g31610.t1,0,0,0,111846224.1,0,0
Chr10-anno1.g31613.t1,0,0,0,11945201.61,0,0
Chr10-anno1.g31632.t1,0,0,134810080,196453267.1,0,0
Chr10-anno1.g31636.t1,0,0,2340878992,2265775877,0,0
Chr10-anno1.g31646.t1,0,0,346408989,316129343.7,74886540.97,144216631.9
Chr10-anno1.g31715.t1,135616511,190243896.4,0,26576558.06,98103912.18,221745111
Chr10-anno1.g31743.t1,71954229.96,211102076.5,363955200,2036763106,8812740393,8750113404
Chr10-anno1.g31750.t1,0,0,0,0,701087979.2,854204817.4
Chr10-anno1.g31753.t1,0,0,0,0,0,43838250.24
Chr10-anno1.g31892.t1,0,0,10708161756,12643606351,58721360.7,103750474.8
Chr10-anno1.g31934.t1,0,0,40524072615,38252382415,845093745.2,2309015868
Chr10-anno1.g32015.t1,0,0,0,0,200652770,183387932.1
Chr10-anno1.g32034.t1,0,0,4082174368,4415116534,0,0
Chr10-anno1.g32038.t1,0,0,0,0,179715564.9,375770785
Chr10-anno1.g32043.t1,12797030.33,0,44036313312,44488222213,762295595.5,2034598265
Chr10-anno1.g32048.t1,0,0,0,9609569.681,196599219.3,55984385.46
Chr10-anno1.g32050.t1,0,0,0,0,52824050.97,0
Chr10-anno1.g32051.t1,12489257537,10982825245,88856104,218206885.2,9035271081,13059068980
Chr10-anno1.g32056.t1,0,0,930042864,338512452.2,7090710908,11110306284
Chr10-anno1.g32075.t1,0,0,0,0,55247741.07,464568368.4
Chr10-anno1.g32086.t1,0,0,103918456,122098315.8,2291186554,2515042111
Chr10-anno1.g32107.t1,0,0,0,0,280991915.1,1110186536
Chr10-anno1.g32121.t1,1843544971,3784369004,54879762,0,1569164144,1623475200
Chr10-anno1.g32145.t1,0,0,352690560,0,0,0
Chr10-anno1.g32185.t1,0,0,16275779537,15660777290,236824887.7,1031591620
Chr10-anno1.g32190.t1,0,0,0,0,87962845.66,206243112.6
Chr10-anno1.g32193.t1,0,0,0,0,69865350.31,59089643.79
Chr10-anno1.g32198.t1,125255854.5,243902944.2,32797656,59984341.07,48233703.48,0
Chr10-anno1.g32249.t1,0,0,492667720,139909919.4,0,0
Chr10-anno1.g32421.t1,0,0,24060234,0,0,0
Chr10-anno1.g32430.t1,0,0,0,0,42643501.55,98853870.63
Chr10-anno1.g32446.t1,0,0,0,0,2206675006,1021690539
Chr10-anno1.g32466.t1,0,0,127924768,98710702.57,0,0
Chr10-anno1.g32471.t1,99760709.77,147315306.5,0,0,266672286.4,0
Chr10-anno1.g32474.t1,0,0,0,0,46230711.72,0
Chr10-anno1.g32491.t1,0,0,0,43910478.66,0,0
Chr10-anno1.g32532.t1,0,0,42234696,0,882688558,1441027686
Chr10-anno1.g32539.t1,0,0,423070306,100959872.9,2130017710,5473307816
Chr10-anno1.g32576.t1,0,115741018,0,0,0,0
Chr10-anno1.g32583.t1,0,0,4448029194,3370370578,0,0
Chr10-anno1.g32588.t1,5933446521,13616625119,204844520,278391796.8,5442173661,2416642093
Chr10-anno1.g32626.t1,0,0,1919795070,1589274101,0,0
Chr10-anno1.g32639.t1,0,0,102828753,80325030.62,56945594.13,93587343.41
Chr10-anno1.g32675.t1,0,0,0,0,0,49953242.3
Chr10-anno1.g32696.t1,0,0,0,87896918.48,486711533.8,272624229.1
Chr10-anno1.g32706.t1,0,0,0,0,1243530134,714074797.6
Chr10-anno1.g32734.t1,0,0,72114512,0,86055319.23,0
Chr10-anno1.g32742.t1,0,0,643313084,478204268.4,0,0
Chr10-anno1.g32750.t1,0,0,0,0,538205595,20465964827
Chr10-anno1.g32759.t1,470696283.3,526028249.1,0,0,117890026.3,111581400.4
Chr10-anno2.g31226.t1,0,0,56834912,129237836.3,4680647454,1810832678
Chr10-anno2.g31268.t1,118103201.2,0,0,0,229184958.4,231956656.6
Chr10-anno2.g31374.t1,0,0,2291248472,2227668846,0,53258778.93
Chr10-anno2.g31402.t1,0,0,0,0,0,181082695.8
Chr10-anno2.g31418.t1,0,0,0,27707096.27,383522606.8,415658355.9
Chr10-anno2.g31778.t1,0,0,0,0,87926789,50537565.85
Chr10-anno2.g32744.t1,0,0,50652712,0,0,0
Chr10-anno2.g32798.t1,0,0,51383216,0,0,0
Chr10-anno2.g32944.t1,0,0,115873888,0,680019311.8,2779664828
Chr10-anno2.g33387.t1,7005220435,6745482364,114279544,468062068.6,6996171726,3611729136
Chr10-anno2.g33806.t1,0,0,0,0,81789473.82,60971690.06
Chr10-anno2.g34038.t1,0,0,0,0,152193813.6,0
Chr10-anno2.g34575.t1,0,0,0,0,0,59830362.78
Chr10-anno2.g35296.t1,32767577.84,261289324.4,0,0,0,0
Chr10-anno2.g35547.t1,0,0,0,0,230319994.3,545444779.5
Chr10-anno2.g35674.t1,0,0,34270564,0,582076456.6,1882705140
Chr10-anno2.g36016.t1,75003842306,84704387483,2069438528,253277271.1,25596628854,51568328939
Chr10-anno2.g36094.t1,5974981127,4077306274,0,0,2194499061,1118709856
Chr10-anno2.g36211.t2,341105650.5,509007288.4,0,0,101031475.6,0
Chr10-anno2.g36227.t1,0,0,1571827272,4271537255,0,0
Chr10-anno2.g36261.t1,0,0,0,0,51877182.77,0
Chr10-anno2.g36315.t1,0,0,7620175328,8034194961,0,0
Chr10-anno2.g36412.t1,181620712.7,558537637.9,0,0,438399419,317132989.2
Chr10-anno2.g36420.t1,0,0,0,0,0,106430871.9
Chr10-anno2.g36519.t1,0,0,0,0,63711946.76,0
Chr10-anno2.g36535.t1,1069225360,1740148771,78922930,311339054.1,959636685,2029406883
Chr10-anno2.g36678.t1,456040614,690310760.8,0,0,325268279.8,0
Chr10-anno2.g36762.t1,0,0,1918754548,1934365034,0,0
Chr10-anno2.g36822.t1,37114960.88,0,0,0,38717898.45,0
Chr10-anno2.g36928.t1,0,0,111926664,100948299.3,0,0
Chr10-anno2.g36981.t1,0,20593390.62,0,0,0,130041025.7
Chr10-anno2.g36982.t1,174513601.9,51715808.94,0,0,160236328.6,114918139.2
Chr10-anno2.g36984.t1,0,0,515429248,68457724.24,0,0
Chr10-anno2.g36992.t1,0,0,0,29413960.1,0,0
Chr10-anno2.g37054.t1,0,0,0,0,283592764.7,4951782523
Chr10-long_reads1.PB.5090.1,0,0,0,0,427614814.6,979515386
Chr10-long_reads1.PB.5102.1,10648397.27,47210774.55,0,0,0,0
Chr10-long_reads1.PB.5105.1,0,0,0,0,0,333765351.4
Chr10-long_reads1.PB.5146.1,424545097.1,0,0,0,581525482.4,489804433
Chr10-long_reads1.PB.5189.1,0,0,63593072,154707688.8,899055614,1919711835
Chr10-long_reads1.PB.5233.1,0,29105437.45,0,0,0,0
Chr10-long_reads1.PB.5253.1,0,0,0,0,92605076.69,52973767.28
Chr10-long_reads1.PB.5259.3,0,0,0,0,260414126.5,599891387.4
Chr10-long_reads1.PB.5278.1,11646993650,25218658043,85533706,85883491.01,12520154178,2489456971
Chr10-long_reads1.PB.5290.2,0,22098160.46,216030556,1157271060,2029256238,1463965118
